candidate_id,mask_index,selection_rule,area,sam_score,area_ratio,tile_id,bbox_xyxy,bbox_center,bbox_w,bbox_h,bbox_source,local_bbox_xyxy,local_mask_width,local_mask_height,actual_local_mask_area,tile_box_xyxy,mask_file,mask_file_url,upscaled_mask_file,upscaled_mask_file_url
184,13,target_split36_tile_local_area_in_clean_q25_q75,49.0,0.9773041009902954,0.0013453037915602778,r4_c2,"[527, 688, 534, 697]","[530, 692]",7,9,tile_local_mask_bbox_mapped_to_original_box_xyxy,"[100, 4, 107, 13]",213,171,49,"[427, 684, 640, 855]",/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r4_c2_mask_0013.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r4_c2_mask_0013.png,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r4_c2_mask_0013_upscaled.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r4_c2_mask_0013_upscaled.png
185,71,target_split36_tile_local_area_in_clean_q25_q75,47.0,0.9640327095985413,0.0012903934327210828,r4_c3,"[727, 693, 734, 702]","[730, 697]",7,9,tile_local_mask_bbox_mapped_to_original_box_xyxy,"[87, 9, 94, 18]",213,171,47,"[640, 684, 853, 855]",/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r4_c3_mask_0071.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r4_c3_mask_0071.png,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r4_c3_mask_0071_upscaled.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r4_c3_mask_0071_upscaled.png
186,69,target_split36_tile_local_area_in_clean_q25_q75,42.0,0.9650049209594727,0.0011531175356230953,r4_c0,"[61, 698, 69, 705]","[65, 701]",8,7,tile_local_mask_bbox_mapped_to_original_box_xyxy,"[61, 14, 69, 21]",213,171,42,"[0, 684, 213, 855]",/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r4_c0_mask_0069.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r4_c0_mask_0069.png,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r4_c0_mask_0069_upscaled.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r4_c0_mask_0069_upscaled.png
187,199,target_split36_tile_local_area_in_clean_q25_q75,46.0,0.9407190084457397,0.0012629382533014854,r4_c3,"[808, 703, 816, 710]","[812, 706]",8,7,tile_local_mask_bbox_mapped_to_original_box_xyxy,"[168, 19, 176, 26]",213,171,46,"[640, 684, 853, 855]",/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r4_c3_mask_0199.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r4_c3_mask_0199.png,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r4_c3_mask_0199_upscaled.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r4_c3_mask_0199_upscaled.png
188,35,target_split36_tile_local_area_in_clean_q25_q75,37.0,0.9729364514350891,0.0010158416385251078,r4_c3,"[713, 706, 720, 713]","[716, 709]",7,7,tile_local_mask_bbox_mapped_to_original_box_xyxy,"[73, 22, 80, 29]",213,171,37,"[640, 684, 853, 855]",/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r4_c3_mask_0035.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r4_c3_mask_0035.png,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r4_c3_mask_0035_upscaled.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r4_c3_mask_0035_upscaled.png
189,12,target_split36_tile_local_area_in_clean_q25_q75,45.0,0.9775549173355103,0.001235483073881888,r4_c2,"[443, 712, 451, 719]","[447, 715]",8,7,tile_local_mask_bbox_mapped_to_original_box_xyxy,"[16, 28, 24, 35]",213,171,45,"[427, 684, 640, 855]",/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r4_c2_mask_0012.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r4_c2_mask_0012.png,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r4_c2_mask_0012_upscaled.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r4_c2_mask_0012_upscaled.png
190,41,target_split36_tile_local_area_in_clean_q25_q75,43.0,0.9698025584220886,0.0011805727150426928,r4_c0,"[189, 719, 197, 726]","[193, 722]",8,7,tile_local_mask_bbox_mapped_to_original_box_xyxy,"[189, 35, 197, 42]",213,171,43,"[0, 684, 213, 855]",/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r4_c0_mask_0041.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r4_c0_mask_0041.png,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r4_c0_mask_0041_upscaled.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r4_c0_mask_0041_upscaled.png
191,8,target_split36_tile_local_area_in_clean_q25_q75,45.0,0.9798716306686401,0.001235483073881888,r4_c5,"[1228, 724, 1235, 732]","[1231, 728]",7,8,tile_local_mask_bbox_mapped_to_original_box_xyxy,"[161, 40, 168, 48]",213,171,45,"[1067, 684, 1280, 855]",/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r4_c5_mask_0008.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r4_c5_mask_0008.png,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r4_c5_mask_0008_upscaled.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r4_c5_mask_0008_upscaled.png
192,74,target_split36_tile_local_area_in_clean_q25_q75,42.0,0.9616270065307617,0.001147729135923922,r4_c1,"[333, 729, 340, 736]","[336, 732]",7,7,tile_local_mask_bbox_mapped_to_original_box_xyxy,"[120, 45, 127, 52]",214,171,42,"[213, 684, 427, 855]",/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r4_c1_mask_0074.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r4_c1_mask_0074.png,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r4_c1_mask_0074_upscaled.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r4_c1_mask_0074_upscaled.png
193,41,target_split36_tile_local_area_in_clean_q25_q75,46.0,0.9691305160522461,0.0012629382533014854,r4_c2,"[512, 734, 520, 741]","[516, 737]",8,7,tile_local_mask_bbox_mapped_to_original_box_xyxy,"[85, 50, 93, 57]",213,171,46,"[427, 684, 640, 855]",/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r4_c2_mask_0041.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r4_c2_mask_0041.png,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r4_c2_mask_0041_upscaled.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r4_c2_mask_0041_upscaled.png
194,179,target_split36_tile_local_area_in_clean_q25_q75,42.0,0.9323491454124451,0.0011531175356230953,r4_c5,"[1219, 739, 1226, 746]","[1222, 742]",7,7,tile_local_mask_bbox_mapped_to_original_box_xyxy,"[152, 55, 159, 62]",213,171,42,"[1067, 684, 1280, 855]",/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r4_c5_mask_0179.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r4_c5_mask_0179.png,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r4_c5_mask_0179_upscaled.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r4_c5_mask_0179_upscaled.png
195,51,target_split36_tile_local_area_in_clean_q25_q75,45.0,0.9687274098396301,0.001235483073881888,r4_c3,"[788, 742, 795, 749]","[791, 745]",7,7,tile_local_mask_bbox_mapped_to_original_box_xyxy,"[148, 58, 155, 65]",213,171,45,"[640, 684, 853, 855]",/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r4_c3_mask_0051.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r4_c3_mask_0051.png,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r4_c3_mask_0051_upscaled.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r4_c3_mask_0051_upscaled.png
196,177,target_split36_tile_local_area_in_clean_q25_q75,40.0,0.9329816102981567,0.0010982071767839004,r4_c5,"[1216, 745, 1222, 753]","[1219, 749]",6,8,tile_local_mask_bbox_mapped_to_original_box_xyxy,"[149, 61, 155, 69]",213,171,40,"[1067, 684, 1280, 855]",/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r4_c5_mask_0177.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r4_c5_mask_0177.png,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r4_c5_mask_0177_upscaled.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r4_c5_mask_0177_upscaled.png
197,160,target_split36_tile_local_area_in_clean_q25_q75,40.0,0.9415892362594604,0.0010930753675465923,r4_c4,"[901, 749, 908, 757]","[904, 753]",7,8,tile_local_mask_bbox_mapped_to_original_box_xyxy,"[48, 65, 55, 73]",214,171,40,"[853, 684, 1067, 855]",/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r4_c4_mask_0160.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r4_c4_mask_0160.png,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r4_c4_mask_0160_upscaled.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r4_c4_mask_0160_upscaled.png
198,86,target_split36_tile_local_area_in_clean_q25_q75,45.0,0.9593344926834106,0.0012297097884899164,r4_c1,"[396, 754, 403, 762]","[399, 758]",7,8,tile_local_mask_bbox_mapped_to_original_box_xyxy,"[183, 70, 190, 78]",214,171,45,"[213, 684, 427, 855]",/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r4_c1_mask_0086.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r4_c1_mask_0086.png,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r4_c1_mask_0086_upscaled.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r4_c1_mask_0086_upscaled.png
199,29,target_split36_tile_local_area_in_clean_q25_q75,43.0,0.9689415693283081,0.0011805727150426928,r4_c5,"[1197, 757, 1204, 766]","[1200, 761]",7,9,tile_local_mask_bbox_mapped_to_original_box_xyxy,"[130, 73, 137, 82]",213,171,43,"[1067, 684, 1280, 855]",/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r4_c5_mask_0029.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r4_c5_mask_0029.png,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r4_c5_mask_0029_upscaled.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r4_c5_mask_0029_upscaled.png
200,168,target_split36_tile_local_area_in_clean_q25_q75,42.0,0.9346883893013,0.0011531175356230953,r4_c5,"[1132, 763, 1139, 771]","[1135, 767]",7,8,tile_local_mask_bbox_mapped_to_original_box_xyxy,"[65, 79, 72, 87]",213,171,42,"[1067, 684, 1280, 855]",/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r4_c5_mask_0168.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r4_c5_mask_0168.png,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r4_c5_mask_0168_upscaled.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r4_c5_mask_0168_upscaled.png
201,53,target_split36_tile_local_area_in_clean_q25_q75,40.0,0.9655407667160034,0.0010930753675465923,r4_c1,"[376, 768, 383, 775]","[379, 771]",7,7,tile_local_mask_bbox_mapped_to_original_box_xyxy,"[163, 84, 170, 91]",214,171,40,"[213, 684, 427, 855]",/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r4_c1_mask_0053.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r4_c1_mask_0053.png,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r4_c1_mask_0053_upscaled.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r4_c1_mask_0053_upscaled.png
202,168,target_split36_tile_local_area_in_clean_q25_q75,45.0,0.9417203664779663,0.0012297097884899164,r4_c1,"[385, 773, 394, 780]","[389, 776]",9,7,tile_local_mask_bbox_mapped_to_original_box_xyxy,"[172, 89, 181, 96]",214,171,45,"[213, 684, 427, 855]",/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r4_c1_mask_0168.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r4_c1_mask_0168.png,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r4_c1_mask_0168_upscaled.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r4_c1_mask_0168_upscaled.png
203,133,target_split36_tile_local_area_in_clean_q25_q75,38.0,0.9502584934234619,0.0010384215991692627,r4_c1,"[245, 778, 251, 785]","[248, 781]",6,7,tile_local_mask_bbox_mapped_to_original_box_xyxy,"[32, 94, 38, 101]",214,171,38,"[213, 684, 427, 855]",/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r4_c1_mask_0133.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r4_c1_mask_0133.png,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r4_c1_mask_0133_upscaled.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r4_c1_mask_0133_upscaled.png
204,206,target_split36_tile_local_area_in_clean_q25_q75,48.0,0.9226146936416626,0.0013116904410559109,r4_c4,"[861, 781, 868, 789]","[864, 785]",7,8,tile_local_mask_bbox_mapped_to_original_box_xyxy,"[8, 97, 15, 105]",214,171,48,"[853, 684, 1067, 855]",/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r4_c4_mask_0206.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r4_c4_mask_0206.png,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r4_c4_mask_0206_upscaled.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r4_c4_mask_0206_upscaled.png
205,253,target_split36_tile_local_area_in_clean_q25_q75,40.0,0.9347614645957947,0.0010982071767839004,r4_c0,"[114, 786, 122, 793]","[118, 789]",8,7,tile_local_mask_bbox_mapped_to_original_box_xyxy,"[114, 102, 122, 109]",213,171,40,"[0, 684, 213, 855]",/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r4_c0_mask_0253.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r4_c0_mask_0253.png,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r4_c0_mask_0253_upscaled.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r4_c0_mask_0253_upscaled.png
206,244,target_split36_tile_local_area_in_clean_q25_q75,37.0,0.8954601883888245,0.0010158416385251078,r4_c5,"[1222, 790, 1229, 797]","[1225, 793]",7,7,tile_local_mask_bbox_mapped_to_original_box_xyxy,"[155, 106, 162, 113]",213,171,37,"[1067, 684, 1280, 855]",/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r4_c5_mask_0244.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r4_c5_mask_0244.png,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r4_c5_mask_0244_upscaled.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r4_c5_mask_0244_upscaled.png
